"","segment","speaker","onset","MC","offset","time","Annotation","phrase","phrase_number","Annotation_context","phonological_phrasePosition","phonological_wordPosition","phonological_stress","phonological_previous_segment","phonological_following_vowel","location","Previous_segment_type","Previous_segment_advancement","Previous_segment_height","intervocalic","Gender","Speaker_acoustic","previous","Segment_acoustic","following","onset_time","offset_time","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","speaker_count","f1","f2","f3","cog","cog_FricationPortion","closure_start_MFA","closure_start_PRAAT","release_start","frication_start","frication_end","closure_duration_automatic","closure_duration","release_duration","frication_duration","vot","Prev_Segment_acoustic","Foll_Segment_acoustic"
"796","tS","ESP1","onset",NA,NA,0,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_0","o","tʃ","e",0.9401,1.0401,0.1,"cuatro","chequeras","para",0.9401,1.4501,0.51,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3464.81646072059,5083.28423472248,0.9401,0.986735545306093,1.00609070294785,1.00609070294785,1.0401,0.0659907029478458,0.0193551576417524,0,0.0340092970521542,-0.0200907029478459,"o","e"
"797","tS","ESP1",NA,NA,NA,0.0283,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_0","o","tʃ","e",0.9401,1.0401,0.1,"cuatro","chequeras","para",0.9401,1.4501,0.51,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3464.81646072059,5083.28423472248,0.9401,0.986735545306093,1.00609070294785,1.00609070294785,1.0401,0.0659907029478458,0.0193551576417524,0,0.0340092970521542,-0.0200907029478459,"o","e"
"798","tS","ESP1",NA,"MC",NA,0.0565,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_0","o","tʃ","e",0.9401,1.0401,0.1,"cuatro","chequeras","para",0.9401,1.4501,0.51,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3464.81646072059,5083.28423472248,0.9401,0.986735545306093,1.00609070294785,1.00609070294785,1.0401,0.0659907029478458,0.0193551576417524,0,0.0340092970521542,-0.0200907029478459,"o","e"
"799","tS","ESP1",NA,NA,NA,0.0848,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_0","o","tʃ","e",0.9401,1.0401,0.1,"cuatro","chequeras","para",0.9401,1.4501,0.51,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3464.81646072059,5083.28423472248,0.9401,0.986735545306093,1.00609070294785,1.00609070294785,1.0401,0.0659907029478458,0.0193551576417524,0,0.0340092970521542,-0.0200907029478459,"o","e"
"800","tS","ESP1",NA,NA,"offset",0.113,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_0","o","tʃ","e",0.9401,1.0401,0.1,"cuatro","chequeras","para",0.9401,1.4501,0.51,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3464.81646072059,5083.28423472248,0.9401,0.986735545306093,1.00609070294785,1.00609070294785,1.0401,0.0659907029478458,0.0193551576417524,0,0.0340092970521542,-0.0200907029478459,"o","e"
"801","tS","ESP1","onset",NA,NA,0,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_1","o","tʃ","e",1.6601,1.7601,0.1,"cuatro","chequeras","para",1.6601,2.2001,0.54,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2292.38859935345,4599.89216185594,1.6601,1.7018880117965,1.72609070294785,1.72609070294785,1.7601,0.0659907029478459,0.0242026911513458,0,0.0340092970521542,NA,"o","e"
"802","tS","ESP1",NA,NA,NA,0.024,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_1","o","tʃ","e",1.6601,1.7601,0.1,"cuatro","chequeras","para",1.6601,2.2001,0.54,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2292.38859935345,4599.89216185594,1.6601,1.7018880117965,1.72609070294785,1.72609070294785,1.7601,0.0659907029478459,0.0242026911513458,0,0.0340092970521542,NA,"o","e"
"803","tS","ESP1",NA,"MC",NA,0.048,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_1","o","tʃ","e",1.6601,1.7601,0.1,"cuatro","chequeras","para",1.6601,2.2001,0.54,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2292.38859935345,4599.89216185594,1.6601,1.7018880117965,1.72609070294785,1.72609070294785,1.7601,0.0659907029478459,0.0242026911513458,0,0.0340092970521542,NA,"o","e"
"804","tS","ESP1",NA,NA,NA,0.072,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_1","o","tʃ","e",1.6601,1.7601,0.1,"cuatro","chequeras","para",1.6601,2.2001,0.54,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2292.38859935345,4599.89216185594,1.6601,1.7018880117965,1.72609070294785,1.72609070294785,1.7601,0.0659907029478459,0.0242026911513458,0,0.0340092970521542,NA,"o","e"
"805","tS","ESP1",NA,NA,"offset",0.096,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_13_1","o","tʃ","e",1.6601,1.7601,0.1,"cuatro","chequeras","para",1.6601,2.2001,0.54,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2292.38859935345,4599.89216185594,1.6601,1.7018880117965,1.72609070294785,1.72609070294785,1.7601,0.0659907029478459,0.0242026911513458,0,0.0340092970521542,NA,"o","e"
"806","tS","ESP1","onset",NA,NA,0,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_0","o","tʃ","e",0.9801,1.1001,0.12,"cuatro","cheques","de",0.9801,1.4601,0.48,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3128.34114352011,4462.57326660207,0.9801,1.02553143414339,1.06409070294785,1.06409070294785,1.1001,0.0839907029478459,0.0385592688044529,0,0.0360092970521542,-0.037090702947846,"o","e"
"807","tS","ESP1",NA,NA,NA,0.036,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_0","o","tʃ","e",0.9801,1.1001,0.12,"cuatro","cheques","de",0.9801,1.4601,0.48,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3128.34114352011,4462.57326660207,0.9801,1.02553143414339,1.06409070294785,1.06409070294785,1.1001,0.0839907029478459,0.0385592688044529,0,0.0360092970521542,-0.037090702947846,"o","e"
"808","tS","ESP1",NA,"MC",NA,0.072,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_0","o","tʃ","e",0.9801,1.1001,0.12,"cuatro","cheques","de",0.9801,1.4601,0.48,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3128.34114352011,4462.57326660207,0.9801,1.02553143414339,1.06409070294785,1.06409070294785,1.1001,0.0839907029478459,0.0385592688044529,0,0.0360092970521542,-0.037090702947846,"o","e"
"809","tS","ESP1",NA,NA,NA,0.108,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_0","o","tʃ","e",0.9801,1.1001,0.12,"cuatro","cheques","de",0.9801,1.4601,0.48,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3128.34114352011,4462.57326660207,0.9801,1.02553143414339,1.06409070294785,1.06409070294785,1.1001,0.0839907029478459,0.0385592688044529,0,0.0360092970521542,-0.037090702947846,"o","e"
"810","tS","ESP1",NA,NA,"offset",0.144,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_0","o","tʃ","e",0.9801,1.1001,0.12,"cuatro","cheques","de",0.9801,1.4601,0.48,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,3128.34114352011,4462.57326660207,0.9801,1.02553143414339,1.06409070294785,1.06409070294785,1.1001,0.0839907029478459,0.0385592688044529,0,0.0360092970521542,-0.037090702947846,"o","e"
"811","tS","ESP1","onset",NA,NA,0,"Str_o#tSe_2","cuatro cheques de viaje",17,"o#tSe_2","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_1","o","tʃ","e",1.7201,1.8601,0.14,"cuatro","cheques","de",1.7201,2.1801,0.46,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2835.22445476832,4774.34727874343,1.7201,1.78830128604941,1.82609070294785,1.82609070294785,1.8601,0.105990702947846,0.0377894168984392,0,0.0340092970521542,-0.0380907029478459,"o","e"
"812","tS","ESP1",NA,NA,NA,0.0305,"Str_o#tSe_2","cuatro cheques de viaje",17,"o#tSe_2","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_1","o","tʃ","e",1.7201,1.8601,0.14,"cuatro","cheques","de",1.7201,2.1801,0.46,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2835.22445476832,4774.34727874343,1.7201,1.78830128604941,1.82609070294785,1.82609070294785,1.8601,0.105990702947846,0.0377894168984392,0,0.0340092970521542,-0.0380907029478459,"o","e"
"813","tS","ESP1",NA,"MC",NA,0.061,"Str_o#tSe_2","cuatro cheques de viaje",17,"o#tSe_2","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_1","o","tʃ","e",1.7201,1.8601,0.14,"cuatro","cheques","de",1.7201,2.1801,0.46,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2835.22445476832,4774.34727874343,1.7201,1.78830128604941,1.82609070294785,1.82609070294785,1.8601,0.105990702947846,0.0377894168984392,0,0.0340092970521542,-0.0380907029478459,"o","e"
"814","tS","ESP1",NA,NA,NA,0.0915,"Str_o#tSe_2","cuatro cheques de viaje",17,"o#tSe_2","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_1","o","tʃ","e",1.7201,1.8601,0.14,"cuatro","cheques","de",1.7201,2.1801,0.46,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2835.22445476832,4774.34727874343,1.7201,1.78830128604941,1.82609070294785,1.82609070294785,1.8601,0.105990702947846,0.0377894168984392,0,0.0340092970521542,-0.0380907029478459,"o","e"
"815","tS","ESP1",NA,NA,"offset",0.122,"Str_o#tSe_2","cuatro cheques de viaje",17,"o#tSe_2","Phrase Medial","Word Initial","Stressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP1_14_1","o","tʃ","e",1.7201,1.8601,0.14,"cuatro","cheques","de",1.7201,2.1801,0.46,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,2835.22445476832,4774.34727874343,1.7201,1.78830128604941,1.82609070294785,1.82609070294785,1.8601,0.105990702947846,0.0377894168984392,0,0.0340092970521542,-0.0380907029478459,"o","e"
"816","tS","ESP1","onset",NA,NA,0,"NoStr_r#tSa_1","chalecos de vestir",2,"r#tSa_1","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_0",NA,"tʃ","a",0.5301,0.6101,0.08,NA,"chalecos","de",0.5301,1.0001,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4685.7465518063,4660.4668558099,0.5301,0.562113378684807,0.578113378684807,0.578113378684807,0.6101,0.0480133786848073,0.016,0,0.0319866213151927,NA,NA,"a"
"817","tS","ESP1",NA,NA,NA,0.0338,"NoStr_r#tSa_1","chalecos de vestir",2,"r#tSa_1","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_0",NA,"tʃ","a",0.5301,0.6101,0.08,NA,"chalecos","de",0.5301,1.0001,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4685.7465518063,4660.4668558099,0.5301,0.562113378684807,0.578113378684807,0.578113378684807,0.6101,0.0480133786848073,0.016,0,0.0319866213151927,NA,NA,"a"
"818","tS","ESP1",NA,"MC",NA,0.0675,"NoStr_r#tSa_1","chalecos de vestir",2,"r#tSa_1","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_0",NA,"tʃ","a",0.5301,0.6101,0.08,NA,"chalecos","de",0.5301,1.0001,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4685.7465518063,4660.4668558099,0.5301,0.562113378684807,0.578113378684807,0.578113378684807,0.6101,0.0480133786848073,0.016,0,0.0319866213151927,NA,NA,"a"
"819","tS","ESP1",NA,NA,NA,0.1013,"NoStr_r#tSa_1","chalecos de vestir",2,"r#tSa_1","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_0",NA,"tʃ","a",0.5301,0.6101,0.08,NA,"chalecos","de",0.5301,1.0001,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4685.7465518063,4660.4668558099,0.5301,0.562113378684807,0.578113378684807,0.578113378684807,0.6101,0.0480133786848073,0.016,0,0.0319866213151927,NA,NA,"a"
"820","tS","ESP1",NA,NA,"offset",0.135,"NoStr_r#tSa_1","chalecos de vestir",2,"r#tSa_1","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_0",NA,"tʃ","a",0.5301,0.6101,0.08,NA,"chalecos","de",0.5301,1.0001,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4685.7465518063,4660.4668558099,0.5301,0.562113378684807,0.578113378684807,0.578113378684807,0.6101,0.0480133786848073,0.016,0,0.0319866213151927,NA,NA,"a"
"821","tS","ESP1","onset",NA,NA,0,"NoStr_r#tSa_2","chalecos de vestir",2,"r#tSa_2","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_1","ɾ","tʃ","a",1.6001,1.7001,0.0999999999999999,"faltar","chalecos","de",1.6001,2.2101,0.61,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5345.22464912135,5102.42110696237,1.6001,1.63409070294785,1.66609070294785,1.66609070294785,1.7001,0.0659907029478459,0.032,0,0.0340092970521539,-0.0320907029478461,"ɾ","a"
"822","tS","ESP1",NA,NA,NA,0.0297,"NoStr_r#tSa_2","chalecos de vestir",2,"r#tSa_2","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_1","ɾ","tʃ","a",1.6001,1.7001,0.0999999999999999,"faltar","chalecos","de",1.6001,2.2101,0.61,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5345.22464912135,5102.42110696237,1.6001,1.63409070294785,1.66609070294785,1.66609070294785,1.7001,0.0659907029478459,0.032,0,0.0340092970521539,-0.0320907029478461,"ɾ","a"
"823","tS","ESP1",NA,"MC",NA,0.0595,"NoStr_r#tSa_2","chalecos de vestir",2,"r#tSa_2","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_1","ɾ","tʃ","a",1.6001,1.7001,0.0999999999999999,"faltar","chalecos","de",1.6001,2.2101,0.61,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5345.22464912135,5102.42110696237,1.6001,1.63409070294785,1.66609070294785,1.66609070294785,1.7001,0.0659907029478459,0.032,0,0.0340092970521539,-0.0320907029478461,"ɾ","a"
"824","tS","ESP1",NA,NA,NA,0.0892,"NoStr_r#tSa_2","chalecos de vestir",2,"r#tSa_2","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_1","ɾ","tʃ","a",1.6001,1.7001,0.0999999999999999,"faltar","chalecos","de",1.6001,2.2101,0.61,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5345.22464912135,5102.42110696237,1.6001,1.63409070294785,1.66609070294785,1.66609070294785,1.7001,0.0659907029478459,0.032,0,0.0340092970521539,-0.0320907029478461,"ɾ","a"
"825","tS","ESP1",NA,NA,"offset",0.119,"NoStr_r#tSa_2","chalecos de vestir",2,"r#tSa_2","Phrase Medial","Word Initial","Unstressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_19_1","ɾ","tʃ","a",1.6001,1.7001,0.0999999999999999,"faltar","chalecos","de",1.6001,2.2101,0.61,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5345.22464912135,5102.42110696237,1.6001,1.63409070294785,1.66609070294785,1.66609070294785,1.7001,0.0659907029478459,0.032,0,0.0340092970521539,-0.0320907029478461,"ɾ","a"
"826","tS","ESP1","onset",NA,NA,0,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_0",NA,"tʃ","a",0.5201,0.5901,0.07,NA,"chanclas","de",0.5201,1.0301,0.51,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,5612.07547283648,5616.30255672644,0.5201,0.555102040816327,0.555102040816327,0.555102040816327,0.5901,0.0350020408163265,0,0,0.0349979591836734,NA,NA,"a"
"827","tS","ESP1",NA,NA,NA,0.0325,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_0",NA,"tʃ","a",0.5201,0.5901,0.07,NA,"chanclas","de",0.5201,1.0301,0.51,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,5612.07547283648,5616.30255672644,0.5201,0.555102040816327,0.555102040816327,0.555102040816327,0.5901,0.0350020408163265,0,0,0.0349979591836734,NA,NA,"a"
"828","tS","ESP1",NA,"MC",NA,0.065,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_0",NA,"tʃ","a",0.5201,0.5901,0.07,NA,"chanclas","de",0.5201,1.0301,0.51,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,5612.07547283648,5616.30255672644,0.5201,0.555102040816327,0.555102040816327,0.555102040816327,0.5901,0.0350020408163265,0,0,0.0349979591836734,NA,NA,"a"
"829","tS","ESP1",NA,NA,NA,0.0975,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_0",NA,"tʃ","a",0.5201,0.5901,0.07,NA,"chanclas","de",0.5201,1.0301,0.51,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,5612.07547283648,5616.30255672644,0.5201,0.555102040816327,0.555102040816327,0.555102040816327,0.5901,0.0350020408163265,0,0,0.0349979591836734,NA,NA,"a"
"830","tS","ESP1",NA,NA,"offset",0.13,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_0",NA,"tʃ","a",0.5201,0.5901,0.07,NA,"chanclas","de",0.5201,1.0301,0.51,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,5612.07547283648,5616.30255672644,0.5201,0.555102040816327,0.555102040816327,0.555102040816327,0.5901,0.0350020408163265,0,0,0.0349979591836734,NA,NA,"a"
"831","tS","ESP1","onset",NA,NA,0,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_1",NA,"tʃ","a",1.8301,1.9201,0.0899999999999999,NA,"chanclas","de",1.8301,2.4601,0.63,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5808.69827175032,5825.21673719314,1.8301,1.86310204081633,1.88710204081633,1.88710204081633,1.9201,0.0570020408163265,0.024,0,0.0329979591836733,NA,"ɾ","a"
"832","tS","ESP1",NA,NA,NA,0.0295,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP1_23_1",NA,"tʃ","a",1.8301,1.9201,0.0899999999999999,NA,"chanclas","de",1.8301,2.4601,0.63,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5808.69827175032,5825.21673719314,1.8301,1.86310204081633,1.88710204081633,1.88710204081633,1.9201,0.0570020408163265,0.024,0,0.0329979591836733,NA,"ɾ","a"
